city,date,retail,grocery,parks,transit,work,home
Varese,2020-04-21,-82,-48,-82,-87,-63,31
Varese,2020-04-22,-81,-46,-79,-85,-61,31
Varese,2020-04-23,-81,-45,-78,-86,-62,31
Varese,2020-04-24,-81,-37,-79,-86,-61,32
Varese,2020-04-25,-93,-69,-89,-91,-70,28
Varese,2020-04-26,-94,-76,-92,-92,-56,22
Varese,2020-04-27,-77,-41,-79,-87,-59,28
Varese,2020-04-28,-80,-46,-81,-86,-59,30
Varese,2020-04-29,-79,-40,-79,-84,-58,29
Varese,2020-04-30,-77,-34,-81,-85,-59,29
Varese,2020-05-01,-93,-81,-84,-93,-88,44
Varese,2020-05-02,-83,-47,-83,-86,-59,25
Varese,2020-05-03,-92,-70,-89,-90,-49,21
Varese,2020-05-04,-61,-29,-38,-78,-46,20
Varese,2020-05-05,-61,-30,-34,-75,-46,21
Varese,2020-05-06,-62,-30,-40,-76,-46,21
Varese,2020-05-07,-62,-31,-37,-76,-46,22
Varese,2020-05-08,-62,-27,-35,-78,-47,23
Varese,2020-05-09,-66,-36,-36,-74,-42,17
Varese,2020-05-10,-73,-53,-63,-82,-26,14
Varese,2020-05-11,-66,-42,-77,-81,-45,23
Varese,2020-05-12,-56,-28,-32,-74,-42,20
Varese,2020-05-13,-66,-37,-74,-78,-43,23
Varese,2020-05-14,-58,-28,-35,-74,-42,21
Varese,2020-05-15,-61,-27,-54,-78,-44,23
Varese,2020-05-16,-64,-34,-60,-76,-37,18
Varese,2020-05-17,-65,-49,-35,-77,-18,13
Varese,2020-05-18,-36,-24,-9,-71,-37,16
Varese,2020-05-19,-37,-21,-15,-69,-37,17
Varese,2020-05-20,-36,-21,15,-66,-36,16
Varese,2020-05-21,-33,-17,8,-66,-41,17
Varese,2020-05-22,-35,-16,6,-70,-38,17
Varese,2020-05-23,-40,-23,-7,-64,-26,12
Varese,2020-05-24,-34,-32,33,-67,-5,7
Varese,2020-05-25,-30,-21,12,-70,-36,15
Varese,2020-05-26,-29,-18,24,-66,-34,14
Varese,2020-05-27,-30,-15,21,-65,-34,14
Varese,2020-05-28,-30,-16,13,-66,-34,15
Varese,2020-05-29,-30,-12,11,-68,-35,15
Varese,2020-05-30,-29,-16,37,-58,-21,9
Varese,2020-05-31,-27,-25,36,-64,1,6
Varese,2020-06-01,-5,5,133,-63,-54,15
Varese,2020-06-02,-28,-35,291,-68,-73,21
Varese,2020-06-03,-32,-15,-17,-60,-33,13
Varese,2020-06-04,-39,-21,-68,-69,-35,16
Varese,2020-06-05,-21,-10,31,-61,-33,12
Varese,2020-06-06,-24,-17,13,-55,-20,7
Varese,2020-06-07,-49,-36,-81,-75,-12,10
Varese,2020-06-08,-27,-20,-42,-66,-33,13
Varese,2020-06-09,-21,-16,-16,-62,-31,12
Varese,2020-06-10,-22,-14,-24,-60,-31,12
Varese,2020-06-11,-19,-11,-38,-63,-35,13
Varese,2020-06-12,-19,-9,7,-62,-33,11
Varese,2020-06-13,-22,-17,17,-54,-17,6
Varese,2020-06-14,-16,-22,38,-55,5,2
Varese,2020-06-15,-19,-17,14,-58,-30,10
Varese,2020-06-16,-15,-12,15,-54,-29,10
Varese,2020-06-17,-18,-11,-22,-56,-30,11
Varese,2020-06-18,-17,-14,15,-55,-30,10
Varese,2020-06-19,-13,-8,63,-55,-31,8
Varese,2020-06-20,-17,-15,86,-44,-15,2
Varese,2020-06-21,-19,-22,71,-48,5,-1
Varese,2020-06-22,-15,-14,52,-56,-31,8
Varese,2020-06-23,-11,-12,76,-52,-30,8
Varese,2020-06-24,-14,-9,52,-51,-29,8
Varese,2020-06-25,-13,-9,34,-52,-29,8
Varese,2020-06-26,-14,-9,39,-54,-30,8
Varese,2020-06-27,-19,-14,54,-44,-18,2
Varese,2020-06-28,-20,-22,53,-48,8,-2
Varese,2020-06-29,-10,-9,51,-53,-32,8
Varese,2020-06-30,-9,-12,67,-49,-27,7
Varese,2020-07-01,-14,-9,27,-44,-27,8
Varese,2020-07-02,-12,-10,36,-43,-28,7
Varese,2020-07-03,-22,-15,8,-48,-30,9
Varese,2020-07-04,-15,-13,82,-34,-16,1
Varese,2020-07-05,-20,-21,58,-37,4,-3
Varese,2020-07-06,-13,-12,54,-46,-29,6
Varese,2020-07-07,-8,-11,73,-42,-28,6
Varese,2020-07-08,-11,-11,78,-42,-26,6
Varese,2020-07-09,-10,-12,59,-43,-28,6
Varese,2020-07-10,-14,-10,52,-44,-29,6
Varese,2020-07-11,-17,-14,52,-32,-16,1
Varese,2020-07-12,-18,-21,54,-34,6,-3
Varese,2020-07-13,-12,-11,43,-44,-29,6
Varese,2020-07-14,-8,-12,60,-40,-28,6
Varese,2020-07-15,-10,-10,46,-41,-26,6
Varese,2020-07-16,-8,-12,64,-40,-27,5
Varese,2020-07-17,-12,-11,68,-42,-29,5
Varese,2020-07-18,-17,-16,83,-28,-16,-1
Varese,2020-07-19,-20,-23,57,-30,6,-3
Varese,2020-07-20,-13,-14,62,-42,-28,5
Varese,2020-07-21,-10,-13,78,-40,-26,5
Varese,2020-07-22,-13,-12,65,-40,-27,6
Varese,2020-07-23,-11,-12,65,-39,-27,5
Varese,2020-07-24,-17,-13,18,-43,-30,7
Varese,2020-07-25,-17,-16,89,-28,-16,-1
Varese,2020-07-26,-18,-20,53,-32,6,-3
Varese,2020-07-27,-11,-11,57,-43,-30,5
Varese,2020-07-28,-10,-13,74,-41,-28,5
Varese,2020-07-29,-11,-10,85,-40,-28,5
Varese,2020-07-30,-11,-14,54,-41,-30,5
Varese,2020-07-31,-13,-12,70,-39,-31,5
Varese,2020-08-01,-23,-18,57,-31,-22,-1
Varese,2020-08-02,-23,-18,4,-36,0,0
Torino,2020-02-15,0,-2,19,2,0,-1
Torino,2020-02-16,-3,-6,0,4,0,-1
Torino,2020-02-17,0,0,4,1,0,0
Torino,2020-02-18,2,-2,23,3,0,0
Torino,2020-02-19,1,-2,17,0,0,0
Torino,2020-02-20,3,-1,25,4,0,-1
Torino,2020-02-21,1,-1,25,4,0,0
Torino,2020-02-22,-4,0,25,1,-4,-1
Torino,2020-02-23,-13,6,6,-1,1,0
Torino,2020-02-24,-7,20,28,-22,-23,6
Torino,2020-02-25,-13,-1,2,-26,-23,8
Torino,2020-02-26,-16,-9,-15,-31,-21,8
Torino,2020-02-27,-12,-7,-9,-27,-19,8
Torino,2020-02-28,-10,-5,21,-23,-18,7
Torino,2020-02-29,-14,-4,-10,-19,-8,4
Torino,2020-03-01,-14,-10,0,-16,-3,2
Torino,2020-03-02,-14,-12,-41,-29,-16,7
Torino,2020-03-03,-3,-2,20,-19,-14,5
Torino,2020-03-04,-5,-1,27,-20,-14,5
Torino,2020-03-05,-14,-5,-23,-26,-15,7
Torino,2020-03-06,-15,-3,0,-26,-16,8
Torino,2020-03-07,-18,-3,19,-20,-8,4
Torino,2020-03-08,-33,-9,-2,-25,-6,4
Torino,2020-03-09,-30,-4,-17,-41,-24,11
Torino,2020-03-10,-45,-10,-19,-52,-32,17
Torino,2020-03-11,-52,-17,-15,-58,-38,20
Torino,2020-03-12,-70,-26,-58,-68,-48,25
Torino,2020-03-13,-74,-29,-50,-70,-54,29
Torino,2020-03-14,-84,-48,-77,-76,-56,25
Torino,2020-03-15,-91,-66,-78,-81,-55,22
Torino,2020-03-16,-75,-38,-61,-75,-60,28
Torino,2020-03-17,-77,-41,-55,-75,-62,30
Torino,2020-03-18,-79,-45,-62,-77,-63,31
Torino,2020-03-19,-79,-44,-67,-77,-64,32
Torino,2020-03-20,-80,-40,-71,-78,-65,34
Torino,2020-03-21,-86,-54,-83,-79,-61,26
Torino,2020-03-22,-95,-84,-92,-87,-61,24
Torino,2020-03-23,-81,-48,-81,-82,-72,34
Torino,2020-03-24,-82,-49,-78,-82,-73,35
Torino,2020-03-25,-83,-51,-81,-83,-74,36
Torino,2020-03-26,-84,-51,-82,-83,-75,37
Torino,2020-03-27,-84,-48,-81,-83,-75,39
Torino,2020-03-28,-87,-56,-83,-80,-64,27
Torino,2020-03-29,-95,-84,-90,-86,-61,23
Torino,2020-03-30,-83,-50,-80,-81,-74,35
Torino,2020-03-31,-91,-47,-77,-81,-74,36
Torino,2020-04-01,-90,-46,-76,-80,-74,36
Torino,2020-04-02,-90,-44,-75,-79,-73,36
Torino,2020-04-03,-85,-42,-75,-80,-72,38
Torino,2020-04-04,-89,-54,-83,-79,-63,27
Torino,2020-04-05,-96,-84,-89,-86,-61,24
Torino,2020-04-06,-83,-44,-76,-79,-71,33
Torino,2020-04-07,-82,-41,-73,-79,-71,34
Torino,2020-04-08,-82,-41,-75,-79,-71,34
Torino,2020-04-09,-81,-36,-74,-78,-71,34
Torino,2020-04-10,-81,-32,-73,-77,-71,36
Torino,2020-04-11,-86,-49,-81,-77,-60,26
Torino,2020-04-12,-96,-92,-90,-87,-63,24
Torino,2020-04-13,-96,-96,-85,-91,-92,42
Torino,2020-04-14,-81,-42,-73,-77,-69,33
Torino,2020-04-15,-81,-42,-75,-78,-68,33
Torino,2020-04-16,-80,-40,-74,-77,-67,34
Torino,2020-04-17,-81,-38,-72,-77,-67,35
Torino,2020-04-18,-85,-50,-81,-76,-57,26
Torino,2020-04-19,-95,-83,-90,-85,-58,23
Torino,2020-04-20,-83,-54,-84,-82,-67,32
Torino,2020-04-21,-81,-46,-79,-79,-67,33
Torino,2020-04-22,-79,-40,-71,-76,-65,32
Torino,2020-04-23,-78,-37,-71,-76,-65,32
Torino,2020-04-24,-76,-26,-65,-73,-64,33
Torino,2020-04-25,-96,-95,-85,-86,-73,30
Torino,2020-04-26,-93,-69,-88,-82,-52,22
Torino,2020-04-27,-76,-37,-76,-76,-63,30
Torino,2020-04-28,-80,-44,-78,-78,-64,32
Torino,2020-04-29,-76,-32,-65,-73,-62,30
Torino,2020-04-30,-74,-24,-70,-73,-62,30
Torino,2020-05-01,-95,-94,-80,-89,-89,46
Torino,2020-05-02,-80,-40,-73,-72,-51,24
Torino,2020-05-03,-92,-72,-78,-77,-45,21
Torino,2020-05-04,-62,-26,-11,-60,-50,21
Torino,2020-05-05,-63,-26,-8,-60,-51,22
Torino,2020-05-06,-65,-27,-13,-61,-50,23
Torino,2020-05-07,-63,-26,-11,-60,-50,23
Torino,2020-05-08,-65,-25,-14,-60,-49,24
Torino,2020-05-09,-68,-34,-21,-54,-36,16
Torino,2020-05-10,-80,-59,-51,-64,-27,15
Torino,2020-05-11,-62,-34,-46,-63,-48,22
Torino,2020-05-12,-59,-27,-12,-58,-47,21
Torino,2020-05-13,-68,-39,-63,-68,-49,25
Torino,2020-05-14,-59,-24,-12,-58,-47,22
Torino,2020-05-15,-61,-24,-20,-59,-47,24
Torino,2020-05-16,-67,-33,-55,-59,-33,18
Torino,2020-05-17,-73,-53,-17,-54,-19,13
Torino,2020-05-18,-43,-20,19,-49,-42,17
Torino,2020-05-19,-45,-19,9,-50,-42,18
Torino,2020-05-20,-44,-17,37,-49,-42,17
Torino,2020-05-21,-45,-15,21,-48,-42,17
Torino,2020-05-22,-46,-13,26,-48,-41,18
Torino,2020-05-23,-45,-20,-5,-40,-19,10
Torino,2020-05-24,-46,-36,26,-35,-4,4
Torino,2020-05-25,-34,-17,29,-47,-40,15
Torino,2020-05-26,-35,-14,32,-46,-38,15
Torino,2020-05-27,-35,-13,32,-46,-38,15
Torino,2020-05-28,-35,-13,26,-45,-38,15
Torino,2020-05-29,-37,-11,17,-45,-39,16
Torino,2020-05-30,-37,-15,17,-32,-13,6
Torino,2020-05-31,-41,-31,11,-35,2,4
Torino,2020-06-01,-17,4,59,-40,-52,13
Torino,2020-06-02,-37,-44,110,-54,-76,18
Torino,2020-06-03,-37,-14,-11,-44,-37,14
Torino,2020-06-04,-37,-12,-37,-47,-38,16
Torino,2020-06-05,-28,-9,42,-38,-35,12
Torino,2020-06-06,-30,-15,18,-29,-11,4
Torino,2020-06-07,-40,-30,-31,-42,-1,6
Torino,2020-06-08,-35,-22,-31,-48,-37,14
Torino,2020-06-09,-32,-19,-27,-47,-36,14
Torino,2020-06-10,-24,-11,13,-41,-35,12
Torino,2020-06-11,-29,-16,-32,-46,-36,14
Torino,2020-06-12,-30,-13,-16,-44,-36,14
Torino,2020-06-13,-34,-18,-28,-39,-10,7
Torino,2020-06-14,-25,-26,40,-23,10,-1
Torino,2020-06-15,-21,-15,27,-38,-33,9
Torino,2020-06-16,-24,-14,2,-40,-33,11
Torino,2020-06-17,-25,-14,-5,-41,-33,12
Torino,2020-06-18,-21,-11,7,-38,-33,10
Torino,2020-06-19,-18,-9,52,-33,-33,9
Torino,2020-06-20,-24,-15,32,-25,-6,0
Torino,2020-06-21,-29,-30,27,-24,9,-4
Torino,2020-06-22,-19,-14,38,-36,-35,8
Torino,2020-06-23,-16,-9,52,-33,-34,7
Torino,2020-06-24,-16,-17,61,-43,-44,10
Torino,2020-06-25,-20,-10,28,-34,-32,8
Torino,2020-06-26,-22,-10,36,-33,-33,8
Torino,2020-06-27,-29,-18,-2,-31,-9,1
Torino,2020-06-28,-28,-26,18,-23,13,-4
Torino,2020-06-29,-17,-11,35,-34,-32,6
Torino,2020-06-30,-15,-9,43,-33,-31,7
Torino,2020-07-01,-18,-9,12,-36,-30,8
Torino,2020-07-02,-16,-10,26,-32,-31,7
Torino,2020-07-03,-26,-14,-2,-37,-32,9
Torino,2020-07-04,-23,-14,25,-24,-6,-2
Torino,2020-07-05,-29,-26,16,-24,9,-6
Torino,2020-07-06,-17,-12,33,-34,-32,5
Torino,2020-07-07,-14,-9,41,-32,-31,6
Torino,2020-07-08,-15,-10,45,-34,-29,6
Torino,2020-07-09,-17,-12,38,-32,-30,5
Torino,2020-07-10,-22,-13,22,-34,-31,6
Torino,2020-07-11,-26,-17,14,-27,-5,-1
Torino,2020-07-12,-28,-24,9,-25,13,-5
Torino,2020-07-13,-17,-11,30,-35,-31,5
Torino,2020-07-14,-15,-12,39,-33,-30,5
Torino,2020-07-15,-15,-11,23,-35,-29,6
Torino,2020-07-16,-14,-12,37,-32,-29,5
Torino,2020-07-17,-19,-13,33,-33,-30,5
Torino,2020-07-18,-23,-17,17,-27,-5,-2
Torino,2020-07-19,-28,-27,14,-23,14,-6
Torino,2020-07-20,-17,-14,28,-35,-31,4
Torino,2020-07-21,-16,-13,35,-35,-29,5
Torino,2020-07-22,-19,-15,17,-37,-29,6
Torino,2020-07-23,-15,-13,36,-32,-30,4
Torino,2020-07-24,-19,-13,31,-33,-30,5
Torino,2020-07-25,-24,-19,23,-26,-5,-3
Torino,2020-07-26,-27,-26,10,-24,14,-7
Torino,2020-07-27,-16,-13,31,-34,-33,3
Torino,2020-07-28,-17,-13,29,-34,-32,5
Torino,2020-07-29,-16,-13,33,-36,-32,4
Torino,2020-07-30,-17,-16,21,-35,-33,4
Torino,2020-07-31,-20,-17,30,-35,-33,3
Torino,2020-08-01,-30,-25,-7,-33,-12,-3
Torino,2020-08-02,-30,-25,-15,-32,7,-5
Alessandria,2020-02-15,-5,-6,26,12,0,-1
Alessandria,2020-02-16,0,-5,29,2,-1,-1
Alessandria,2020-02-17,-6,-4,-19,-4,0,1
Alessandria,2020-02-18,0,-1,14,2,1,0
Alessandria,2020-02-19,-1,-2,17,0,1,0
Alessandria,2020-02-20,0,-2,18,3,0,-1
Alessandria,2020-02-21,0,-3,12,8,0,-1
Alessandria,2020-02-22,-8,-4,27,9,-3,0
Alessandria,2020-02-23,-13,1,21,-6,-1,0
Alessandria,2020-02-24,-9,16,17,-19,-18,5
Alessandria,2020-02-25,-13,-2,2,-24,-17,6
Alessandria,2020-02-26,-14,-9,5,-27,-16,6
Alessandria,2020-02-27,-10,-7,15,-26,-15,6
Alessandria,2020-02-28,-9,-7,19,-20,-14,6
Alessandria,2020-02-29,-18,-6,-1,-15,-9,5
Alessandria,2020-03-01,-17,-7,-1,-25,-6,5
Alessandria,2020-03-02,-18,-10,-37,-32,-13,7
Alessandria,2020-03-03,-6,-1,20,-22,-11,4
Alessandria,2020-03-04,-12,-1,25,-23,-12,5
Alessandria,2020-03-05,-23,-7,-27,-36,-15,9
Alessandria,2020-03-06,-19,-7,-4,-29,-16,9
Alessandria,2020-03-07,-27,-9,31,-18,-10,6
Alessandria,2020-03-08,-52,-17,11,-40,-13,9
Alessandria,2020-03-09,-44,-15,-34,-55,-27,15
Alessandria,2020-03-10,-47,-19,-28,-54,-29,16
Alessandria,2020-03-11,-51,-21,-23,-56,-33,17
Alessandria,2020-03-12,-67,-28,-46,-65,-41,22
Alessandria,2020-03-13,-72,-32,-57,-67,-47,26
Alessandria,2020-03-14,-84,-50,-67,-76,-52,25
Alessandria,2020-03-15,-89,-68,-60,-79,-46,20
Alessandria,2020-03-16,-72,-39,-50,-71,-53,26
Alessandria,2020-03-17,-74,-42,-57,-71,-56,27
Alessandria,2020-03-18,-76,-45,-51,-74,-57,28
Alessandria,2020-03-19,-76,-44,-51,-74,-58,29
Alessandria,2020-03-20,-76,-41,-70,-74,-59,31
Alessandria,2020-03-21,-86,-56,-73,-80,-57,26
Alessandria,2020-03-22,-93,-82,-80,-86,-55,23
Alessandria,2020-03-23,-78,-48,-70,-78,-63,31
Alessandria,2020-03-24,-79,-49,-73,-78,-64,31
Alessandria,2020-03-25,-80,-52,-71,-79,-66,32
Alessandria,2020-03-26,-82,-52,-73,-80,-67,34
Alessandria,2020-03-27,-81,-48,-78,-80,-66,36
Alessandria,2020-03-28,-87,-59,-76,-82,-60,27
Alessandria,2020-03-29,-93,-84,-77,-85,-54,22
Alessandria,2020-03-30,-80,-50,-72,-78,-64,32
Alessandria,2020-03-31,-91,-49,-74,-77,-65,32
Alessandria,2020-04-01,-91,-48,-63,-77,-65,32
Alessandria,2020-04-02,-90,-47,-62,-76,-65,32
Alessandria,2020-04-03,-84,-45,-73,-77,-64,34
Alessandria,2020-04-04,-90,-57,-74,-81,-57,27
Alessandria,2020-04-05,-95,-82,-78,-86,-55,23
Alessandria,2020-04-06,-82,-45,-64,-76,-61,30
Alessandria,2020-04-07,-80,-44,-69,-76,-62,30
Alessandria,2020-04-08,-80,-44,-62,-77,-62,30
Alessandria,2020-04-09,-79,-39,-61,-76,-61,30
Alessandria,2020-04-10,-79,-35,-69,-76,-63,32
Alessandria,2020-04-11,-86,-51,-73,-79,-57,26
Alessandria,2020-04-12,-96,-93,-81,-86,-57,23
Alessandria,2020-04-13,-96,-95,-73,-91,-89,41
Alessandria,2020-04-14,-78,-43,-71,-75,-60,28
Alessandria,2020-04-15,-78,-43,-61,-76,-59,29
Alessandria,2020-04-16,-76,-41,-62,-74,-59,29
Alessandria,2020-04-17,-77,-40,-71,-75,-59,31
Alessandria,2020-04-18,-85,-53,-71,-79,-53,25
Alessandria,2020-04-19,-94,-82,-79,-85,-50,22
Alessandria,2020-04-20,-77,-48,-73,-77,-58,29
Alessandria,2020-04-21,-78,-48,-76,-77,-58,29
Alessandria,2020-04-22,-75,-43,-60,-74,-55,28
Alessandria,2020-04-23,-75,-39,-59,-72,-56,28
Alessandria,2020-04-24,-73,-30,-67,-73,-56,29
Alessandria,2020-04-25,-95,-95,-75,-87,-69,29
Alessandria,2020-04-26,-90,-68,-70,-83,-45,21
Alessandria,2020-04-27,-70,-36,-59,-73,-53,26
Alessandria,2020-04-28,-73,-42,-64,-73,-54,27
Alessandria,2020-04-29,-72,-37,-57,-70,-53,26
Alessandria,2020-04-30,-70,-25,-56,-70,-53,25
Alessandria,2020-05-01,-94,-94,-73,-89,-84,43
Alessandria,2020-05-02,-80,-43,-62,-74,-49,23
Alessandria,2020-05-03,-90,-73,-63,-81,-41,20
Alessandria,2020-05-04,-60,-29,-22,-60,-42,18
Alessandria,2020-05-05,-61,-29,-33,-60,-43,19
Alessandria,2020-05-06,-62,-31,-21,-62,-42,19
Alessandria,2020-05-07,-61,-29,-17,-60,-42,19
Alessandria,2020-05-08,-62,-28,-32,-60,-42,21
Alessandria,2020-05-09,-70,-37,-24,-61,-38,17
Alessandria,2020-05-10,-79,-61,-34,-64,-30,14
Alessandria,2020-05-11,-63,-37,-51,-66,-41,21
Alessandria,2020-05-12,-58,-28,-34,-56,-39,18
Alessandria,2020-05-13,-62,-32,-47,-63,-39,20
Alessandria,2020-05-14,-59,-28,-23,-58,-38,19
Alessandria,2020-05-15,-60,-27,-36,-58,-40,21
Alessandria,2020-05-16,-68,-35,-38,-62,-33,17
Alessandria,2020-05-17,-75,-55,-24,-63,-26,14
Alessandria,2020-05-18,-45,-21,-3,-48,-33,14
Alessandria,2020-05-19,-47,-21,-32,-52,-34,15
Alessandria,2020-05-20,-46,-19,6,-48,-33,14
Alessandria,2020-05-21,-45,-18,11,-45,-33,14
Alessandria,2020-05-22,-48,-16,-2,-45,-33,16
Alessandria,2020-05-23,-50,-22,8,-35,-23,11
Alessandria,2020-05-24,-53,-38,43,-31,-12,7
Alessandria,2020-05-25,-38,-20,11,-40,-32,12
Alessandria,2020-05-26,-37,-18,10,-41,-30,12
Alessandria,2020-05-27,-37,-16,15,-43,-30,12
Alessandria,2020-05-28,-37,-16,16,-42,-30,12
Alessandria,2020-05-29,-38,-14,5,-39,-31,13
Alessandria,2020-05-30,-42,-18,38,-22,-18,7
Alessandria,2020-05-31,-45,-31,46,-22,-8,6
Alessandria,2020-06-01,-24,1,47,-27,-43,12
Alessandria,2020-06-02,-44,-39,90,-43,-71,20
Alessandria,2020-06-03,-31,-8,7,-29,-28,10
Alessandria,2020-06-04,-35,-10,-28,-38,-31,13
Alessandria,2020-06-05,-26,-8,24,-22,-28,9
Alessandria,2020-06-06,-30,-14,69,1,-16,4
Alessandria,2020-06-07,-38,-25,17,-7,-8,7
Alessandria,2020-06-08,-29,-14,-13,-29,-28,11
Alessandria,2020-06-09,-28,-13,-1,-32,-27,10
Alessandria,2020-06-10,-26,-12,19,-31,-26,9
Alessandria,2020-06-11,-22,-9,13,-29,-27,9
Alessandria,2020-06-12,-21,-10,24,-24,-27,9
Alessandria,2020-06-13,-30,-15,4,-16,-14,7
Alessandria,2020-06-14,-19,-23,101,18,2,1
Alessandria,2020-06-15,-18,-12,35,-22,-25,7
Alessandria,2020-06-16,-17,-10,29,-28,-24,7
Alessandria,2020-06-17,-21,-12,9,-33,-25,9
Alessandria,2020-06-18,-16,-9,42,-26,-25,7
Alessandria,2020-06-19,-15,-6,49,-17,-25,6
Alessandria,2020-06-20,-21,-12,78,-3,-10,1
Alessandria,2020-06-21,-21,-24,77,1,2,-1
Alessandria,2020-06-22,-16,-11,31,-21,-26,5
Alessandria,2020-06-23,-15,-10,42,-23,-25,5
Alessandria,2020-06-24,-10,-5,59,-23,-25,5
Alessandria,2020-06-25,-14,-6,44,-22,-24,5
Alessandria,2020-06-26,-15,-7,42,-18,-25,5
Alessandria,2020-06-27,-22,-13,71,-1,-10,0
Alessandria,2020-06-28,-19,-23,84,6,4,-2
Alessandria,2020-06-29,-13,-8,33,-19,-24,5
Alessandria,2020-06-30,-12,-7,40,-24,-23,4
Alessandria,2020-07-01,-10,-3,35,-26,-22,4
Alessandria,2020-07-02,-13,-8,38,-21,-23,4
Alessandria,2020-07-03,-19,-9,15,-23,-24,7
Alessandria,2020-07-04,-18,-11,73,-7,-9,0
Alessandria,2020-07-05,-19,-23,96,-2,1,-3
Alessandria,2020-07-06,-13,-8,27,-20,-24,4
Alessandria,2020-07-07,-11,-6,41,-24,-23,4
Alessandria,2020-07-08,-12,-9,50,-27,-23,3
Alessandria,2020-07-09,-12,-9,48,-22,-23,3
Alessandria,2020-07-10,-14,-9,43,-17,-24,3
Alessandria,2020-07-11,-19,-11,78,-10,-10,0
Alessandria,2020-07-12,-17,-20,109,3,2,-3
Alessandria,2020-07-13,-11,-7,55,-15,-25,3
Alessandria,2020-07-14,-10,-8,65,-24,-24,3
Alessandria,2020-07-15,-10,-7,46,-24,-23,3
Alessandria,2020-07-16,-9,-8,52,-22,-24,3
Alessandria,2020-07-17,-12,-9,52,-17,-24,3
Alessandria,2020-07-18,-17,-12,71,-5,-10,-1
Alessandria,2020-07-19,-19,-22,75,-1,5,-4
Alessandria,2020-07-20,-12,-10,34,-15,-24,3
Alessandria,2020-07-21,-11,-10,45,-21,-23,3
Alessandria,2020-07-22,-14,-10,32,-26,-24,4
Alessandria,2020-07-23,-10,-8,65,-18,-24,2
Alessandria,2020-07-24,-11,-7,30,-18,-25,4
Alessandria,2020-07-25,-17,-13,75,-1,-10,-2
Alessandria,2020-07-26,-13,-19,89,2,3,-4
Alessandria,2020-07-27,-9,-7,58,-13,-25,2
Alessandria,2020-07-28,-10,-7,44,-20,-24,3
Alessandria,2020-07-29,-10,-7,45,-23,-24,2
Alessandria,2020-07-30,-9,-9,49,-22,-25,2
Alessandria,2020-07-31,-10,-9,39,-18,-26,3
Alessandria,2020-08-01,-20,-15,36,-10,-13,-1
Alessandria,2020-08-02,-18,-19,44,-7,1,-2
Cuneo,2020-02-15,1,-1,18,10,0,-1
Cuneo,2020-02-16,2,-3,10,16,1,-1
Cuneo,2020-02-17,-2,0,7,4,0,0
Cuneo,2020-02-18,3,-2,14,5,1,-1
Cuneo,2020-02-19,1,-2,17,6,1,0
Cuneo,2020-02-20,3,0,15,8,1,-1
Cuneo,2020-02-21,3,0,16,13,0,-1
Cuneo,2020-02-22,-3,-2,10,18,-10,0
Cuneo,2020-02-23,-3,1,37,15,-1,-1
Cuneo,2020-02-24,-4,22,37,-11,-20,4
Cuneo,2020-02-25,-4,2,3,-17,-19,6
Cuneo,2020-02-26,-10,-6,-8,-19,-17,6
Cuneo,2020-02-27,-3,-2,10,-15,-15,6
Cuneo,2020-02-28,-5,-2,18,-12,-14,6
Cuneo,2020-02-29,-8,1,-1,-8,-12,5
Cuneo,2020-03-01,-6,-3,16,-3,-2,3
Cuneo,2020-03-02,-13,-4,-25,-26,-14,7
Cuneo,2020-03-03,-1,0,14,-16,-12,4
Cuneo,2020-03-04,-2,0,13,-17,-12,4
Cuneo,2020-03-05,-8,-1,-13,-23,-13,7
Cuneo,2020-03-06,-7,1,12,-18,-13,6
Cuneo,2020-03-07,-10,2,20,-5,-11,4
Cuneo,2020-03-08,-21,-4,8,-8,-4,4
Cuneo,2020-03-09,-24,4,-9,-30,-18,9
Cuneo,2020-03-10,-38,-6,-32,-39,-23,13
Cuneo,2020-03-11,-48,-15,-27,-44,-28,16
Cuneo,2020-03-12,-67,-25,-52,-56,-36,22
Cuneo,2020-03-13,-72,-29,-56,-60,-43,26
Cuneo,2020-03-14,-84,-48,-79,-71,-53,27
Cuneo,2020-03-15,-90,-71,-83,-75,-49,24
Cuneo,2020-03-16,-72,-39,-55,-65,-50,25
Cuneo,2020-03-17,-74,-42,-66,-66,-53,27
Cuneo,2020-03-18,-76,-44,-62,-66,-54,28
Cuneo,2020-03-19,-76,-43,-62,-67,-56,29
Cuneo,2020-03-20,-78,-39,-74,-69,-57,32
Cuneo,2020-03-21,-86,-55,-83,-75,-59,29
Cuneo,2020-03-22,-94,-89,-92,-82,-58,26
Cuneo,2020-03-23,-79,-48,-75,-74,-63,31
Cuneo,2020-03-24,-79,-48,-80,-73,-64,32
Cuneo,2020-03-25,-81,-51,-80,-74,-64,33
Cuneo,2020-03-26,-82,-53,-80,-75,-67,35
Cuneo,2020-03-27,-82,-47,-82,-77,-67,37
Cuneo,2020-03-28,-87,-57,-85,-76,-62,29
Cuneo,2020-03-29,-94,-89,-90,-81,-57,26
Cuneo,2020-03-30,-81,-50,-77,-75,-65,32
Cuneo,2020-03-31,-89,-49,-81,-73,-66,33
Cuneo,2020-04-01,-89,-46,-74,-71,-65,33
Cuneo,2020-04-02,-89,-46,-72,-71,-65,33
Cuneo,2020-04-03,-84,-41,-74,-71,-64,35
Cuneo,2020-04-04,-89,-55,-84,-73,-61,29
